doctor_id,name,specialization,years_experience,department,availability_status
24778,Dr. Singh,Cardiology,32,Surgery,Unavailable
24779,Dr. Das,Dermatology,36,Emergency,Available
24780,Dr. Joshi,Dermatology,1,Emergency,Unavailable
24781,Dr. Patel,Neurology,24,General,Available
24782,Dr. Patel,Pediatrics,5,General,Unavailable
24783,Dr. Mehta,Dermatology,13,General,Available
24784,Dr. Patel,Neurology,39,General,Unavailable
24785,Dr. Mehta,Dermatology,30,Emergency,Unavailable
24786,Dr. Patel,Psychiatry,28,,Available
24787,Dr. Gupta,Cardiology,16,Surgery,Unavailable
24788,Dr. Mehta,Radiology,7,Emergency,Unavailable
24789,Dr. Sharma,Psychiatry,4,OPD,Available
24790,Dr. Singh,Orthopedics,11,Emergency,Unavailable
24791,Dr. Mehta,Psychiatry,26,OPD,Unavailable
24792,Dr. Iyer,Cardiology,33,Surgery,Available
24793,Dr. Reddy,Pediatrics,9,General,Unavailable
24794,Dr. Mehta,Dermatology,34,OPD,Available
24795,Dr. Gupta,Cardiology,23,General,Unavailable
24796,Dr. Khan,Pediatrics,26,Emergency,Available
24797,Dr. Iyer,Pediatrics,29,General,Available
24798,Dr. Joshi,Pediatrics,26,OPD,Available
24799,Dr. Patel,Neurology,11,Surgery,Available
24800,Dr. Joshi,Cardiology,24,General,Available
24801,Dr. Joshi,Orthopedics,12,Emergency,Unavailable
24802,Dr. Joshi,Radiology,1,Emergency,Unavailable
24803,Dr. Iyer,Orthopedics,20,OPD,Unavailable
24804,Dr. Gupta,Pediatrics,20,Surgery,Available
24805,Dr. Joshi,Neurology,26,Surgery,Unavailable
24806,Dr. Joshi,Pediatrics,38,General,Unavailable
24807,Dr. Joshi,Orthopedics,23,OPD,Available
24808,Dr. Patel,Orthopedics,11,Surgery,Unavailable
24809,Dr. Khan,Dermatology,25,Surgery,Available
24810,Dr. Singh,Radiology,1,Emergency,Available
24811,Dr. Joshi,Psychiatry,0,OPD,Available
24812,Dr. Singh,Dermatology,12,Emergency,Available
24813,Dr. Iyer,Orthopedics,15,General,Available
24814,Dr. Mehta,Cardiology,24,OPD,Available
24815,Dr. Das,Radiology,10,OPD,Unavailable
24816,Dr. Das,Pediatrics,8,Surgery,Unavailable
24817,Dr. Patel,Dermatology,37,Emergency,Available
24818,Dr. Singh,Psychiatry,5,OPD,Unavailable
24819,Dr. Singh,Dermatology,15,General,Available
24820,Dr. Gupta,Radiology,3,Surgery,Available
24821,Dr. Joshi,Neurology,35,Emergency,Unavailable
24822,Dr. Singh,Radiology,14,Emergency,Available
24823,Dr. Gupta,Psychiatry,32,Emergency,Unavailable
24824,Dr. Das,Psychiatry,17,Emergency,Available
24825,Dr. Joshi,Psychiatry,4,General,Unavailable
24826,Dr. Das,Orthopedics,29,Emergency,Available
24827,Dr. Khan,Psychiatry,33,Surgery,Available
24828,Dr. Joshi,Dermatology,34,Emergency,Unavailable
24829,Dr. Gupta,Radiology,15,General,Unavailable
24830,Dr. Joshi,Pediatrics,26,Emergency,Available
24831,Dr. Singh,Orthopedics,15,General,Unavailable
24832,Dr. Mehta,Cardiology,5,General,Unavailable
24833,Dr. Gupta,Pediatrics,5,General,Unavailable
24834,Dr. Patel,Radiology,7,General,Unavailable
24835,Dr. Mehta,Neurology,30,Emergency,Unavailable
24836,Dr. Das,Dermatology,37,Surgery,Available
24837,Dr. Patel,Orthopedics,13,OPD,Unavailable
24838,Dr. Sharma,Neurology,7,General,Unavailable
24839,Dr. Sharma,Psychiatry,15,Surgery,Available
24840,Dr. Gupta,Dermatology,14,Surgery,Available
24841,Dr. Sharma,Dermatology,0,Emergency,Available
24842,Dr. Sharma,Cardiology,0,Surgery,Available
24843,Dr. Singh,Orthopedics,8,Surgery,Available
24844,Dr. Singh,Pediatrics,36,OPD,Available
24845,Dr. Gupta,Dermatology,36,Surgery,Unavailable
24846,Dr. Sharma,Pediatrics,15,,Unavailable
24847,Dr. Joshi,Pediatrics,14,General,Unavailable
24848,Dr. Das,Neurology,17,Surgery,Unavailable
24849,Dr. Mehta,Dermatology,18,Surgery,Unavailable
24850,Dr. Iyer,Orthopedics,3,OPD,Unavailable
24851,Dr. Mehta,Dermatology,4,Emergency,Unavailable
24852,Dr. Singh,Psychiatry,39,OPD,Unavailable
24853,Dr. Joshi,Orthopedics,39,OPD,Unavailable
24854,Dr. Sharma,Radiology,29,General,Unavailable
24855,Dr. Das,Dermatology,4,OPD,Available
24856,Dr. Mehta,Neurology,9,General,Unavailable
24857,Dr. Joshi,Radiology,16,General,Available
24858,Dr. Singh,Orthopedics,6,Surgery,Available
24859,Dr. Iyer,Neurology,28,Emergency,Unavailable
24860,Dr. Sharma,Cardiology,29,OPD,Unavailable
24861,Dr. Gupta,Neurology,29,General,Available
24862,Dr. Das,Cardiology,3,Surgery,Unavailable
24863,Dr. Joshi,Psychiatry,37,Emergency,Available
24864,Dr. Iyer,Cardiology,13,OPD,Unavailable
24865,Dr. Reddy,Neurology,5,,Available
24866,Dr. Gupta,Orthopedics,36,OPD,Available
24867,Dr. Reddy,Neurology,11,Emergency,Unavailable
24868,Dr. Reddy,Orthopedics,20,OPD,Unavailable
24869,Dr. Iyer,Dermatology,10,OPD,Unavailable
24870,Dr. Iyer,Cardiology,16,Emergency,Unavailable
24871,Dr. Das,Pediatrics,0,OPD,Available
24872,Dr. Joshi,Orthopedics,15,Emergency,Available
24873,Dr. Patel,Psychiatry,23,General,Available
24874,Dr. Patel,Orthopedics,21,Emergency,Unavailable
24875,Dr. Khan,Radiology,2,General,Available
24876,Dr. Singh,Radiology,1,OPD,Available
24877,Dr. Iyer,Neurology,34,OPD,Available
24878,Dr. Khan,Pediatrics,8,OPD,Available
24879,Dr. Reddy,Neurology,10,Emergency,Unavailable
24880,Dr. Reddy,Psychiatry,14,Emergency,Available
24881,Dr. Khan,Radiology,4,Surgery,Available
24882,Dr. Iyer,Psychiatry,31,General,Unavailable
24883,Dr. Joshi,Dermatology,30,Surgery,Available
24884,Dr. Patel,Orthopedics,25,OPD,Unavailable
24885,Dr. Mehta,Psychiatry,24,Surgery,Unavailable
24886,Dr. Sharma,Neurology,24,Emergency,Available
24887,Dr. Patel,Neurology,11,OPD,Available
24888,Dr. Khan,Psychiatry,12,Emergency,Available
24889,Dr. Patel,Dermatology,24,Surgery,Available
24890,Dr. Gupta,Psychiatry,12,Emergency,Available
24891,Dr. Joshi,Cardiology,17,OPD,Available
24892,Dr. Gupta,Cardiology,35,Surgery,Available
24893,Dr. Joshi,Radiology,22,OPD,Unavailable
24894,Dr. Singh,Neurology,12,Surgery,Unavailable
24895,Dr. Patel,Cardiology,12,OPD,Unavailable
24896,Dr. Khan,Orthopedics,38,Emergency,Available
24897,Dr. Singh,Cardiology,27,Surgery,Unavailable
24898,Dr. Das,Dermatology,19,Emergency,Unavailable
24899,Dr. Mehta,Dermatology,12,Emergency,Unavailable
24900,Dr. Patel,Orthopedics,9,OPD,Available
24901,Dr. Joshi,Cardiology,27,Emergency,Unavailable
24902,Dr. Reddy,Psychiatry,28,Emergency,Unavailable
24903,Dr. Iyer,Orthopedics,20,Emergency,Available
24904,Dr. Joshi,Neurology,30,OPD,Available
24905,Dr. Gupta,Psychiatry,18,Emergency,Available
24906,Dr. Patel,Dermatology,34,Emergency,Unavailable
24907,Dr. Iyer,Orthopedics,5,Emergency,Available
24908,Dr. Reddy,Cardiology,31,OPD,Unavailable
24909,Dr. Iyer,Psychiatry,8,General,Available
24910,Dr. Singh,Orthopedics,31,Emergency,Available
24911,Dr. Joshi,Psychiatry,12,OPD,Unavailable
24912,Dr. Sharma,Radiology,25,Emergency,Available
24913,Dr. Gupta,Neurology,2,OPD,Unavailable
24914,Dr. Khan,Neurology,37,OPD,Unavailable
24915,Dr. Das,Neurology,32,Surgery,Unavailable
24916,Dr. Khan,Neurology,29,General,Unavailable
24917,Dr. Das,Psychiatry,1,Emergency,Unavailable
24918,Dr. Patel,Pediatrics,17,General,Available
24919,Dr. Gupta,Cardiology,20,Emergency,Unavailable
24920,Dr. Patel,Orthopedics,26,OPD,Unavailable
24921,Dr. Sharma,Dermatology,38,Emergency,Unavailable
24922,Dr. Reddy,Orthopedics,35,OPD,Unavailable
24923,Dr. Gupta,Orthopedics,17,Surgery,Available
24924,Dr. Reddy,Orthopedics,11,Emergency,Unavailable
24925,Dr. Singh,Neurology,13,Surgery,Unavailable
24926,Dr. Joshi,Psychiatry,6,Surgery,Available
24927,Dr. Das,Pediatrics,23,General,Available
24928,Dr. Joshi,Neurology,32,Surgery,Unavailable
24929,Dr. Das,Cardiology,29,OPD,Unavailable
24930,Dr. Mehta,Radiology,17,General,Unavailable
24931,Dr. Sharma,Radiology,10,Surgery,Unavailable
24932,Dr. Reddy,Orthopedics,10,Emergency,Available
24933,Dr. Mehta,Neurology,36,Surgery,Unavailable
24934,Dr. Sharma,Dermatology,4,OPD,Available
24935,Dr. Sharma,Orthopedics,13,Emergency,Available
24936,Dr. Das,Cardiology,15,Emergency,Available
24937,Dr. Patel,Cardiology,20,General,Unavailable
24938,Dr. Patel,Dermatology,31,General,Unavailable
24939,Dr. Joshi,Pediatrics,17,OPD,Available
24940,Dr. Sharma,Dermatology,20,Emergency,Available
24941,Dr. Singh,Orthopedics,18,OPD,Available
24942,Dr. Khan,Radiology,12,Emergency,Available
24943,Dr. Joshi,Pediatrics,32,Emergency,Unavailable
24944,Dr. Patel,Orthopedics,7,OPD,Unavailable
24945,Dr. Das,Orthopedics,25,OPD,Unavailable
24946,Dr. Patel,Dermatology,1,OPD,Unavailable
24947,Dr. Khan,Radiology,10,OPD,Available
24948,Dr. Patel,Pediatrics,31,Surgery,Unavailable
24949,Dr. Joshi,Psychiatry,22,Surgery,Available
24950,Dr. Iyer,Psychiatry,22,Surgery,Unavailable
24951,Dr. Das,Neurology,8,,Available
24952,Dr. Khan,Neurology,19,OPD,Available
24953,Dr. Patel,Orthopedics,14,Surgery,Unavailable
24954,Dr. Khan,Orthopedics,21,Emergency,Available
24955,Dr. Patel,Pediatrics,38,General,Unavailable
24956,Dr. Das,Orthopedics,12,General,Unavailable
24957,Dr. Iyer,Neurology,9,OPD,Available
24958,Dr. Sharma,Cardiology,14,Emergency,Unavailable
24959,Dr. Patel,Radiology,37,Surgery,Available
24960,Dr. Reddy,Orthopedics,36,OPD,Unavailable
24961,Dr. Reddy,Psychiatry,0,Surgery,Available
24962,Dr. Iyer,Pediatrics,2,Surgery,Available
24963,Dr. Singh,Psychiatry,38,Surgery,Unavailable
24964,Dr. Gupta,Cardiology,34,Surgery,Available
24965,Dr. Khan,Radiology,1,General,Available
24966,Dr. Sharma,Pediatrics,30,Surgery,Available
24967,Dr. Singh,Pediatrics,13,General,Unavailable
24968,Dr. Gupta,Orthopedics,6,Emergency,Available
24969,Dr. Das,Orthopedics,10,OPD,Available
24970,Dr. Das,Pediatrics,22,General,Available
24971,Dr. Khan,Pediatrics,6,Surgery,Available
24972,Dr. Khan,Pediatrics,13,OPD,Unavailable
24973,Dr. Reddy,Cardiology,34,OPD,Unavailable
24974,Dr. Iyer,Dermatology,28,OPD,Available
24975,Dr. Khan,Pediatrics,35,Surgery,Available
24976,Dr. Patel,Pediatrics,21,OPD,Available
24977,Dr. Das,Orthopedics,35,General,Unavailable
24978,Dr. Reddy,Radiology,27,Surgery,Unavailable
24979,Dr. Patel,Pediatrics,9,OPD,Available
24980,Dr. Iyer,Radiology,29,Surgery,Available
24981,Dr. Khan,Orthopedics,1,OPD,Available
24982,Dr. Sharma,Orthopedics,20,General,Unavailable
24983,Dr. Gupta,Pediatrics,31,Surgery,Unavailable
24984,Dr. Mehta,Psychiatry,19,Surgery,Unavailable
24985,Dr. Mehta,Orthopedics,18,Surgery,Available
24986,Dr. Joshi,Cardiology,0,General,Available
24987,Dr. Patel,Orthopedics,19,Surgery,Unavailable
24988,Dr. Iyer,Cardiology,0,General,Available
24989,Dr. Das,Cardiology,25,Emergency,Unavailable
24990,Dr. Gupta,Pediatrics,38,General,Unavailable
24991,Dr. Singh,Psychiatry,15,OPD,Unavailable
24992,Dr. Mehta,Neurology,39,Surgery,Available
24993,Dr. Gupta,Orthopedics,23,OPD,Available
24994,Dr. Gupta,Psychiatry,23,General,Available
24995,Dr. Patel,Orthopedics,13,OPD,Available
24996,Dr. Sharma,Dermatology,32,General,Unavailable
24997,Dr. Gupta,Cardiology,11,Surgery,Unavailable
24998,Dr. Iyer,Psychiatry,29,OPD,Unavailable
24999,Dr. Reddy,Psychiatry,34,Surgery,Unavailable
25000,Dr. Khan,Pediatrics,5,Emergency,Unavailable
25001,Dr. Sharma,Orthopedics,36,General,Unavailable
25002,Dr. Singh,Cardiology,13,Surgery,Available
25003,Dr. Patel,Pediatrics,5,Emergency,Available
25004,Dr. Khan,Psychiatry,13,General,Unavailable
25005,Dr. Khan,Cardiology,32,Surgery,Available
25006,Dr. Das,Orthopedics,16,General,Available
25007,Dr. Das,Orthopedics,32,Surgery,Unavailable
25008,Dr. Singh,Neurology,23,,Available
25009,Dr. Mehta,Neurology,19,General,Available
25010,Dr. Joshi,Neurology,22,Emergency,Unavailable
25011,Dr. Khan,Psychiatry,12,OPD,Available
25012,Dr. Patel,Orthopedics,7,OPD,Available
25013,Dr. Sharma,Dermatology,17,General,Unavailable
25014,Dr. Reddy,Radiology,31,Emergency,Available
25015,Dr. Joshi,Dermatology,24,General,Unavailable
25016,Dr. Singh,Radiology,34,Emergency,Available
25017,Dr. Joshi,Orthopedics,33,General,Available
25018,Dr. Gupta,Dermatology,27,Surgery,Available
25019,Dr. Das,Dermatology,1,OPD,Available
25020,Dr. Gupta,Neurology,10,Surgery,Unavailable
25021,Dr. Reddy,Neurology,32,OPD,Available
25022,Dr. Gupta,Dermatology,35,Emergency,Available
25023,Dr. Mehta,Neurology,28,General,Available
25024,Dr. Mehta,Orthopedics,26,Emergency,Available
25025,Dr. Sharma,Neurology,33,Surgery,Unavailable
25026,Dr. Joshi,Pediatrics,31,General,Unavailable
25027,Dr. Joshi,Cardiology,19,General,Available
25028,Dr. Joshi,Orthopedics,31,OPD,Unavailable
25029,Dr. Reddy,Orthopedics,8,OPD,Unavailable
25030,Dr. Iyer,Radiology,13,Surgery,Unavailable
25031,Dr. Singh,Neurology,39,OPD,Available
25032,Dr. Khan,Dermatology,36,OPD,Available
25033,Dr. Gupta,Cardiology,12,Surgery,Unavailable
25034,Dr. Khan,Orthopedics,3,OPD,Available
25035,Dr. Iyer,Cardiology,2,Surgery,Available
25036,Dr. Singh,Dermatology,16,OPD,Unavailable
25037,Dr. Mehta,Psychiatry,1,OPD,Available
25038,Dr. Joshi,Dermatology,3,General,Available
25039,Dr. Sharma,Radiology,36,Emergency,Unavailable
25040,Dr. Patel,Orthopedics,38,OPD,Unavailable
25041,Dr. Reddy,Psychiatry,28,General,Unavailable
25042,Dr. Joshi,Psychiatry,37,Surgery,Available
25043,Dr. Sharma,Psychiatry,20,Emergency,Unavailable
25044,Dr. Reddy,Neurology,29,General,Unavailable
25045,Dr. Das,Radiology,19,OPD,Available
25046,Dr. Joshi,Dermatology,10,Surgery,Unavailable
25047,Dr. Das,Orthopedics,37,OPD,Unavailable
25048,Dr. Das,Dermatology,0,Emergency,Available
25049,Dr. Gupta,Pediatrics,24,OPD,Available
25050,Dr. Reddy,Radiology,25,Surgery,Available
25051,Dr. Gupta,Radiology,5,Surgery,Available
25052,Dr. Patel,Radiology,9,OPD,Available
25053,Dr. Das,Dermatology,19,Emergency,Unavailable
25054,Dr. Sharma,Radiology,14,General,Available
25055,Dr. Das,Orthopedics,35,General,Available
25056,Dr. Joshi,Pediatrics,38,OPD,Unavailable
25057,Dr. Patel,Psychiatry,36,OPD,Available
25058,Dr. Patel,Cardiology,6,Emergency,Available
25059,Dr. Khan,Cardiology,14,Emergency,Available
25060,Dr. Singh,Pediatrics,35,OPD,Unavailable
25061,Dr. Reddy,Neurology,6,Surgery,Unavailable
25062,Dr. Gupta,Pediatrics,13,Emergency,Available
25063,Dr. Joshi,Neurology,7,Emergency,Unavailable
25064,Dr. Sharma,Psychiatry,21,General,Unavailable
25065,Dr. Das,Radiology,10,Emergency,Unavailable
25066,Dr. Joshi,Radiology,16,Emergency,Unavailable
25067,Dr. Gupta,Psychiatry,29,Emergency,Available
25068,Dr. Das,Neurology,16,OPD,Available
25069,Dr. Singh,Cardiology,20,OPD,Available
25070,Dr. Mehta,Dermatology,7,General,Available
25071,Dr. Patel,Pediatrics,32,Surgery,Unavailable
25072,Dr. Gupta,Neurology,4,OPD,Unavailable
25073,Dr. Sharma,Dermatology,26,General,Unavailable
25074,Dr. Iyer,Pediatrics,34,General,Available
25075,Dr. Khan,Cardiology,26,Emergency,Unavailable
25076,Dr. Mehta,Radiology,15,General,Unavailable
25077,Dr. Mehta,Pediatrics,30,General,Available
25078,Dr. Patel,Orthopedics,6,OPD,Available
25079,Dr. Sharma,Neurology,20,Emergency,Available
25080,Dr. Sharma,Orthopedics,24,Emergency,Unavailable
25081,Dr. Patel,Psychiatry,32,Surgery,Available
25082,Dr. Reddy,Psychiatry,34,OPD,Unavailable
25083,Dr. Patel,Pediatrics,28,Emergency,Unavailable
25084,Dr. Reddy,Radiology,14,Emergency,Available
25085,Dr. Mehta,Orthopedics,11,General,Unavailable
25086,Dr. Reddy,Neurology,5,OPD,Available
25087,Dr. Singh,Radiology,23,OPD,Unavailable
25088,Dr. Reddy,Neurology,11,Surgery,Unavailable
25089,Dr. Iyer,Psychiatry,27,,Unavailable
25090,Dr. Gupta,Dermatology,11,Emergency,Available
25091,Dr. Sharma,Dermatology,31,General,Unavailable
25092,Dr. Singh,Radiology,4,Surgery,Available
25093,Dr. Khan,Orthopedics,38,Surgery,Available
25094,Dr. Mehta,Psychiatry,26,Emergency,Unavailable
25095,Dr. Das,Pediatrics,34,OPD,Available
25096,Dr. Mehta,Dermatology,33,OPD,Unavailable
25097,Dr. Mehta,Pediatrics,8,OPD,Unavailable
25098,Dr. Gupta,Pediatrics,0,Surgery,Available
25099,Dr. Gupta,Pediatrics,13,Emergency,Unavailable
25100,Dr. Reddy,Dermatology,8,Surgery,Unavailable
25101,Dr. Sharma,Orthopedics,17,OPD,Unavailable
25102,Dr. Khan,Orthopedics,12,OPD,Unavailable
25103,Dr. Sharma,Cardiology,6,OPD,Available
25104,Dr. Joshi,Radiology,5,General,Available
25105,Dr. Sharma,Neurology,16,Surgery,Available
25106,Dr. Patel,Neurology,8,General,Unavailable
25107,Dr. Reddy,Radiology,10,OPD,Available
25108,Dr. Khan,Cardiology,30,OPD,Available
25109,Dr. Sharma,Orthopedics,37,Surgery,Unavailable
25110,Dr. Das,Psychiatry,18,General,Available
25111,Dr. Mehta,Orthopedics,37,General,Unavailable
25112,Dr. Das,Cardiology,9,Emergency,Available
25113,Dr. Joshi,Pediatrics,10,Emergency,Available
25114,Dr. Mehta,Psychiatry,19,OPD,Available
25115,Dr. Reddy,Neurology,18,OPD,Available
25116,Dr. Reddy,Pediatrics,26,General,Available
25117,Dr. Joshi,Dermatology,24,Surgery,Available
25118,Dr. Iyer,Dermatology,9,OPD,Unavailable
25119,Dr. Das,Psychiatry,7,General,Available
25120,Dr. Das,Pediatrics,5,General,Unavailable
25121,Dr. Gupta,Radiology,12,Emergency,Available
25122,Dr. Gupta,Orthopedics,30,General,Available
25123,Dr. Patel,Cardiology,12,,Unavailable
25124,Dr. Das,Psychiatry,12,Emergency,Unavailable
25125,Dr. Khan,Radiology,4,General,Unavailable
25126,Dr. Gupta,Orthopedics,16,General,Unavailable
25127,Dr. Joshi,Radiology,22,General,Available
25128,Dr. Sharma,Psychiatry,13,Surgery,Unavailable
25129,Dr. Singh,Cardiology,39,Emergency,Unavailable
25130,Dr. Patel,Neurology,37,,Unavailable
25131,Dr. Das,Radiology,16,General,Available
25132,Dr. Reddy,Cardiology,0,Emergency,Available
25133,Dr. Patel,Cardiology,31,OPD,Unavailable
25134,Dr. Das,Cardiology,16,OPD,Available
25135,Dr. Joshi,Pediatrics,5,Emergency,Available
25136,Dr. Khan,Psychiatry,32,General,Unavailable
25137,Dr. Mehta,Orthopedics,37,General,Unavailable
25138,Dr. Khan,Neurology,18,Surgery,Available
25139,Dr. Mehta,Pediatrics,31,Surgery,Available
25140,Dr. Iyer,Radiology,26,Surgery,Available
25141,Dr. Patel,Orthopedics,25,OPD,Available
25142,Dr. Joshi,Dermatology,16,General,Available
25143,Dr. Sharma,Dermatology,11,Surgery,Available
25144,Dr. Khan,Neurology,30,General,Available
25145,Dr. Iyer,Dermatology,29,Emergency,Unavailable
25146,Dr. Joshi,Radiology,24,Emergency,Available
25147,Dr. Sharma,Pediatrics,5,Surgery,Unavailable
25148,Dr. Iyer,Orthopedics,25,General,Available
25149,Dr. Singh,Dermatology,3,Surgery,Unavailable
25150,Dr. Sharma,Pediatrics,23,Surgery,Unavailable
25151,Dr. Khan,Psychiatry,20,OPD,Available
25152,Dr. Iyer,Orthopedics,37,General,Unavailable
25153,Dr. Gupta,Neurology,6,General,Available
25154,Dr. Mehta,Radiology,21,Emergency,Unavailable
25155,Dr. Sharma,Radiology,13,Emergency,Unavailable
25156,Dr. Mehta,Psychiatry,21,Surgery,Unavailable
25157,Dr. Sharma,Pediatrics,12,Surgery,Available
25158,Dr. Khan,Psychiatry,29,General,Unavailable
25159,Dr. Patel,Orthopedics,22,OPD,Unavailable
25160,Dr. Das,Neurology,1,General,Available
25161,Dr. Mehta,Dermatology,11,OPD,Available
25162,Dr. Mehta,Orthopedics,15,OPD,Available
25163,Dr. Gupta,Cardiology,11,OPD,Available
25164,Dr. Singh,Pediatrics,37,General,Unavailable
25165,Dr. Gupta,Orthopedics,37,Surgery,Unavailable
25166,Dr. Iyer,Pediatrics,9,Emergency,Available
25167,Dr. Joshi,Cardiology,26,OPD,Available
25168,Dr. Sharma,Psychiatry,18,General,Available
25169,Dr. Iyer,Pediatrics,10,Emergency,Unavailable
25170,Dr. Mehta,Pediatrics,28,General,Available
25171,Dr. Gupta,Pediatrics,21,Surgery,Available
25172,Dr. Reddy,Dermatology,38,OPD,Available
25173,Dr. Khan,Psychiatry,28,Emergency,Available
25174,Dr. Gupta,Psychiatry,30,OPD,Unavailable
25175,Dr. Iyer,Dermatology,16,General,Unavailable
25176,Dr. Mehta,Dermatology,27,Surgery,Unavailable
25177,Dr. Iyer,Neurology,14,Emergency,Unavailable
25178,Dr. Sharma,Orthopedics,23,General,Available
25179,Dr. Joshi,Radiology,18,Emergency,Unavailable
25180,Dr. Khan,Orthopedics,38,General,Available
25181,Dr. Das,Pediatrics,4,General,Available
25182,Dr. Mehta,Orthopedics,31,Emergency,Available
25183,Dr. Gupta,Radiology,6,General,Unavailable
25184,Dr. Iyer,Orthopedics,25,General,Available
25185,Dr. Khan,Neurology,8,OPD,Unavailable
25186,Dr. Joshi,Dermatology,5,Emergency,Unavailable
25187,Dr. Singh,Cardiology,21,OPD,Unavailable
25188,Dr. Reddy,Orthopedics,4,Surgery,Unavailable
25189,Dr. Khan,Neurology,31,OPD,Unavailable
25190,Dr. Sharma,Orthopedics,8,General,Available
25191,Dr. Gupta,Cardiology,35,Emergency,Available
25192,Dr. Sharma,Pediatrics,18,Emergency,Available
25193,Dr. Joshi,Pediatrics,23,Emergency,Unavailable
25194,Dr. Patel,Psychiatry,12,OPD,Unavailable
25195,Dr. Mehta,Orthopedics,13,Emergency,Available
25196,Dr. Sharma,Pediatrics,26,Emergency,Unavailable
25197,Dr. Das,Radiology,5,Surgery,Unavailable
25198,Dr. Iyer,Pediatrics,27,Emergency,Available
25199,Dr. Joshi,Radiology,25,Emergency,Available
25200,Dr. Joshi,Cardiology,4,OPD,Available
25201,Dr. Joshi,Cardiology,39,OPD,Unavailable
25202,Dr. Khan,Pediatrics,2,Emergency,Available
25203,Dr. Khan,Pediatrics,36,Emergency,Unavailable
25204,Dr. Singh,Dermatology,12,General,Unavailable
25205,Dr. Khan,Dermatology,10,General,Unavailable
25206,Dr. Sharma,Radiology,32,OPD,Available
25207,Dr. Patel,Cardiology,38,Emergency,Unavailable
25208,Dr. Gupta,Neurology,26,OPD,Unavailable
25209,Dr. Mehta,Radiology,27,Emergency,Unavailable
25210,Dr. Joshi,Radiology,25,General,Available
25211,Dr. Mehta,Neurology,37,General,Unavailable
25212,Dr. Gupta,Radiology,32,Emergency,Available
25213,Dr. Mehta,Psychiatry,29,Surgery,Unavailable
25214,Dr. Sharma,Cardiology,39,OPD,Unavailable
25215,Dr. Singh,Neurology,31,General,Available
25216,Dr. Reddy,Cardiology,9,Emergency,Available
25217,Dr. Joshi,Orthopedics,9,Surgery,Unavailable
25218,Dr. Patel,Radiology,3,Surgery,Available
25219,Dr. Gupta,Dermatology,39,OPD,Available
25220,Dr. Das,Psychiatry,9,General,Unavailable
25221,Dr. Reddy,Psychiatry,1,General,Available
25222,Dr. Reddy,Dermatology,36,General,Available
